star,date,title,review
4,31-05-2017,i enjoyed the studies very much,i enjoyed the studies very much it impacted on my life  i had the benefit of doing my work placement in fiji  this was a wonderful experience and helped connect the studies with realityi think there are always going to be limitations with an online course however i feel that the college is trying to address this  updating the percentile band is inconsistent and a bit disappointing as i know i am not the only one that thrives on seeing it increasemostly a great experience  thank  you
4,31-05-2017,i have loved the flexibility and,i have loved the flexibility and freedom of online learning overall i'd say it was all positive
4,31-05-2017,overall my experience was pretty good,overall my experience was pretty good the only issues i had were that when i needed help by the time i was able to get a response with a specific time for a phone call it had usually been over a week and i'd moved on and forgotten about what i needed help with in the first place i was also under the assumption that the student help line that is available from am  pm also included course trainers also some of the links that were provided were dead and need updating other than that there was good content and i learnt alotthank you
4,31-05-2017,extremely happy with my experience,extremely happy with my experience had amazing support from oc throughout the course the waiting times for my final interview and my portfolio marks were a bit excessive and i feel need improvement overall however i was very satisfied with this course and would recommend it
4,30-05-2017,studying with open colleges was really,studying with open colleges was really a good experience  the support team are really awsome and responsible they give feed back on the assignments very soon and effectivei appreciate their help
2,30-05-2017,many issues with open colleges,when working through module workbooks completing the learning activities within them there have been numerous times where a link has been given to complete questions and the link has not worked the computer states that there is an error with the link i have on a couple of occasions had to message staff to receive a replacement link however the broken link problem became so frequent i stopped sending emails to assessors as almost all of links i tried to access were unavailable this problem was taking up too much valuable study time as i had to wait for a response just to complete reading materials i noticed other students were having this problem as they wrote about it on the student discussion board they received no response that was helpful for them nor myself i feel as though the questions in assessments are not detailed enough when working through assessment pieces i answer the questions to the best of my ability and to how the question is worded a lot of the feedback i receive has been in regards to not giving enough detail within questions however the questions have not been worded in a way where it asks for such detail the only guide i have to know how much work is required per question is a box underneath the question that says marks out of  if the question requires more detail i believe a word count should be necessary so that i am not marked down and have to reattempt the assessment piece once again this takes up valuable study time where i could be progressing rather than backtracking having to fix silly mistakes that could be avoided through a better assessment layout and marking scheme i have had problems in the past with assessorstrainers not responding to my messages at all response times from trainers and assessors are too long and make my studies inefficient this leaves me feeling alone and unsupported within my studies i feel as though i have been left to my own devices the content within the workbooks i am provided does not always correspond to assessment questions examples of this arei got marked incorrectly for stating the use of abc would be appropriate in an emergency situation because it should have been drabc however when referring back to my workbook module  workbook i noticed that the acronym drabc was not written anywhere the open colleges booklet referred to it as abcin the same assessment piece module  assessment i was answering a question asking me how to treat a kitten that had been called away from a dog i was asked to reattempt this question as i did not state what medication was required as a part of the kittens healing process none of the modules i have completed to date have taught me about different medications and what situations to use them in if the question required this of me it should have asked what medications are required and the corresponding knowledge should have been accessible through the workbook or referred me to the additional resources available on openspace in the same assessment module  the assessor robyn bardsley referred to me as emma when giving feedback i found this to be very offensive as it made me feel like the assessor was not paying attention to who she was marking and it made me wonder if my responses were being read correctly i question whether or not feedback is simply copy and pasted by assessors from other students work this lack of attention to detail is extremely rude i also found it ironic that i was told to improve my spellinggrammar in assessments when robyn herself made multiple spelling and grammar mistakes i believe assessors and trainers should lead by example openspace is poorly constructed  lags breaks down very basic system  could be imrpoved with better uploading and messaging systems
5,30-05-2017,it is excellent in the world,it is excellent in the worldthe team and  learning support officers laura bigeault christian cuello andries treurnicht denisse tim hendry laceytrainer charmaine debono georgina antoune marielle carroll christine perera eliana vogiatzis amanda peterson pamela bullenall are excellent mwmbersthanks
4,30-05-2017,the school is result oriented,the school is result oriented process driven and on point service delivery
2,30-05-2017,open colleges,this is one of the better online schools unfortunately this does not make them great personally i had a great tutor for my first subject and i prefer to work things out for myself this meant i went looking for answers outside of the provided texts constantlythe school is constantly upgrading its course materials and as a result you rarely know exactly where you stand they've not enough staff so questions can go unanswered for quite some time anywhere up to  weeks in my experienceif you're an independent learner this school will work for you however if you believe you need regular support try tafe much better value for your money
4,29-05-2017,a good leaning experience although it,a good leaning experience although it is mostly self learning
5,29-05-2017,the best thing i have ever done with my,the best thing i have ever done with my diploma of accounting with open colleges the content and support was excellent cannot recommend more highly
5,29-05-2017,open colleges were very supportive and,open colleges were very supportive and helpful with any questions i had my tutor always responded with  days the course was easy to work through and i thoroughly enjoyed it
5,29-05-2017,learning at my pace,easy enrolment received resources in good time supporting material was thorough and easy to understand support was appreciated  there is an extensive range of courses available and i will use open colleges again when i am ready to embark on another course
1,29-05-2017,no support from staff,no support from staff grading taking longer than stated
5,28-05-2017,awesome opportunity when you need it,awesome opportunity when you need itespecially for those who have to work to support family this is a great way to continue studying and opening your own opportunities for a better career
2,28-05-2017,poor communication and outdated course material,poor administrative communication and incredibly outdated course material  definitely not value for money
4,27-05-2017,find a study buddy or group,the learning and completing modules and assessments was easy enoughi did a dual course and unfortunately there were a few hiccups at the very end it took  phone calls  emails and a few sleepless nights but got it all sortedthe online support side wasn't very good i didn't find they were all that helpful however i found a group of study buddies on facebook and that made studying so much easiersome of the material was badly written and hard to understand however everyone i clarified with a trainer or assessor they were always ready to explain or help
3,27-05-2017,the course materials are out dated and,the course materials are out dated and not up to current standards assessments are poorly written and difficult to comprehend without further advice from trainers trainers are very difficult to get hold of emailing support gets you a standard copy and paste email which offers no assistance even when you specifically ask for someone to contact you overall unhappy with the level of support and learning materials for the  i am paying would not recommend
5,27-05-2017,enjoyed the last two diplomas that i,enjoyed the last two diplomas that i have completed including two statements of attainment very relevant and current in terms of industry standard and practice on to my third diploma now
3,27-05-2017,when i started my cert iii in fitness,when i started my cert iii in fitness in may  i was told i had  months to complete it that was fine and i was able to complete a lot of it quite quickly then when we were told the we either had to finish the course by feb   or have to transition into the new course and basically have to redo everything i found this quite pressured it went from  months to less than  months to finish it with i did finish it in time but have now had to do a bridging course before going into cert iv which is virtually everything i just completed the first time round because i didn't have employment also having to complete another hrs of work placement i had just completed hrs for something i was already qualified in is plain frustrating especially living in a rural area with limited facilitiestrainers i was happy with the college when i started with it but since transitioning in mar  i have been very unhappy there have been delays in getting modules as they are still in progress  module came out with info and the assessments came out  weeks later spelling mistakes everywhere in the modules there is no communication to tell students that there are delays unless you call and by then you have already waited there was no communication to say that the only way to get the workplace approval form was to message the trainer and this was after student support said they would email it to me the new system is highly flawed and courses should not be opened until they are ready would not recommend open colleges if i hadn't already paid for cert iv i would go elsewhere
5,27-05-2017,studying online suited my lifestyle at,studying online suited my lifestyle at the time having young children at home this college had good communication systems in place to support me along the way
5,27-05-2017,i really enjoyed doing my online course,i really enjoyed doing my online course on professional editing and proofreading with open colleges the lecturer carolyn beamont was excellent and very professional and the administration staff were very helpful and friendly i am looking forward to framing my new certificate soon
4,27-05-2017,i had a good experience was offered,i had a good experience was offered help when needed
4,26-05-2017,the course i completed was very  structured,the course i completed was very informative and well structured
5,26-05-2017,i highly recommend open colleges for,i highly recommend open colleges for online studying it was easy to find  hours workplacement hours for myself as that was one of my biggest concerns studying a course online the assessor's were very helpful and even gave me a phone reference for a job when my workplacement supervisor wouldn't thank you open colleges for a pleasurable experience
3,26-05-2017,i found the course moderator and,i found the course moderator and trainers to be very helpful however there was a number of errors in study materials and online tests the student support team were not very helpful or knowledgable and would provide contradictory information it could be quite a struggle to get basic information such as what modules you needed to complete also the online study site had incorrect information about what modules needed to be completed which i was told to ignore my student support because it was always wrong
5,26-05-2017,positive online study experience,positive online study experience  fantastic trainer overall very helpful and supportive staff
1,28-05-2017,to much time wasted for something that you are proud to say  we helped the ones with young families to get their qualification,as your student from your old setting i was promessed to have credits transferred in your new settling if i would finish my module  before the due date that didn't happen and i delivered what was asked from me plus your informations about changes and requirements and the time frame to achieve that was only  month there is a big restriction with taking practice or work placement if i compare the one from tafe because my time was good during tackling modules   i worked for  months  days a week as a volunteer  that was not taken into your considuration because did not fit in your time frame  you culd have at list looked into it all in all for me it was all downfall from the moment when you made the new setting in  you took my money that i payed in cash and i got nothing in return
4,26-05-2017,the experience i had with open colleges,the experience i had with open colleges was better than i had anticipated the online experience was better than expected the material was easy to understand and navigate through the course i did not think i would keep up the motivation to finish doing an online course but the training staff often sent emails to motivate  and set goals i would definitely do another course through open colleges
4,26-05-2017,the course materials and all the,the course materials and all the support from the trainers student support and all the other students made it ease for me to complete the course in record time the flexibility of learning at my own pace made it ease to balance out work and family i would recommend anyone to study with open colleges
1,25-05-2017,won't study here again,will never study with open colleges againfirst enquired with open colleges in december  about studying the diploma of beauty therapy was pushed into enrolling because ill never get a deal like this again  ended up paying  on a payment plan which isn't bad at all the issues i have had and still do have are as follows communication at enrolment   i was never told that this course was still under development which is very scary putting my money into it not knowing the outcome the price in general after many consultations with other students and data collection and analysis there is a huge gap in pricing  anywhere from  up to  still have not received a response from open colleges direct as to why so many girls are charged such drastic different amounts as one of the girls said when she spoke with their student support they told me it depended on who i spoke to and that they choose how much they want to charge and when this is absolutely wrong in so many waysthis is just a warning to those wanting to study with open colleges especially the diploma of beauty therapy ask questions just because it is cheap doesn't always mean it is the best option to go with
5,24-05-2017,execellent opportunity to do online,execellent opportunity to do online study
4,24-05-2017,great until it came to getting the actual certificate,i thought the course was great with excellent support and quality course material right up until the end when it came to actually getting the certificate student support were great and i don't know if it was just the final person doing the gradings that was the issue or something else but it shouldn't take  months to get a certificate after finishing and meeting all course requirements in fact this is the reason i've chosen not to do my diploma with open colleges
5,24-05-2017,online learning of open colleges for me,online learning of open colleges for me is the most suitable learning style most of things available for learning material  i am so busy but i want to study to achieve more skills and knowledge with certificate i can access my learning  at anytime from anywhere internet available although the cost is a bit expensive for me a care worker i will save some money and do it
4,24-05-2017,experience so far,have just started studying through open college it is bit daunting at first as you have to do everything by yourselfbut hopefully will get through some of the topics are really good with videos to watch that helps understand the topic better and others are self research it would be good if the first aid training was included as a part of the fees and do not have to pay separately on top of the fees which is annoying must disclose this information when students join the oc overall its good to start with
5,23-05-2017,just great,just great thanks
4,23-05-2017,found difficult contact with student,found difficult contact with student support when necessary
5,23-05-2017,marketing course,course navigation is very selfexplanatory and help is readily available overall very impressed with them
2,23-05-2017,the information is good that i receive,the information is good that i receive to learn but their is poor handling of assignments when being marked  i have to wait too long for them to be marked before i can start the next assignment  also open colleges took a long time to give me my cert iii in fitness and when i did get it i was supposed to go straight to cert iv which is what i was told but i am now doing a transition course where i am still getting delays in marking  this has put me behind with my goals  i looked up the star rating on the internet and no one has given more than  stars so i think that sums it up
4,23-05-2017,informative,they are continually updating information to help people achieve in their choice of courses and making as easy as possible even for such an oldy as i am who hasn't done any courses since leaving school some  odd years ago
5,22-05-2017,excellent experience,excellent experiencejust started course and participated in orientation so far very impressed with the support open colleges provide
5,22-05-2017,i found this learning experience a great one,i found this learning experience a great one i was able to source help easily and never felt silly for asking obvious questions
5,22-05-2017,the fact that you learn so much,the fact that you learn so much i prefer open college as you can learn so much and don't have to memorise as it is open book
4,22-05-2017,my first time studying online and so,my first time studying online and so far the experience has been great from initial enquiry through enrolment to beginning the course
5,22-05-2017,great online college support,first time studying online great resources and staff at the ready when you need them
5,22-05-2017,i chose to study with open colleges,i chose to study with open colleges because it made perfect sense over the other institutions i approached i was able to begin my study straight away and the customer service person chris was fantastic he seemed to take a personal interest in my situation and his follow up in finding answers to my questions was extraordinarily goodso far the opportunity to get any help i may need is offered regularly  i am extremely pleased with my decision
4,22-05-2017,great content and delivery,in depth valid content trainers are very knowledgeable and give extensive feedback queries are answered quickly and the portal is easy to navigate and use i am  of the way through my unit certificate  electrotechnology and am impressed so far
4,22-05-2017,enrollment,the process of enrollment was very easy   when i needed help i just had to ask and i had the answer
4,22-05-2017,so much support,all the support and quick response times has been great the only thing is the open space website is having some difficulties but nothing that affects my study
3,22-05-2017,i think i prefer having a teacher to,i think i prefer having a teacher to discuss things with
4,22-05-2017,it was great to study with open,it was great to study with open colleges as you could work around your normal day to day commitments
4,22-05-2017,i really enjoyed my experience with,i really enjoyed my experience with open colleges as the course had undergone a recent upgrade there were a few teething issues but the support from the open colleges team was fantastic and the online program easy to follow the assessment feedback was thorough and helpful and the support during the work placement was terrific i would recommend open colleges
4,22-05-2017,helpful staff and easy to use course,helpful staff and easy to use course content
5,21-05-2017,totally satisfied by the experience,totally satisfied by the experience very professionnal content all the experience was great i've already recommended the company to my friends but go with them they are specials
5,21-05-2017,i loved doing my professional editing,i loved doing my professional editing and proofreading course through open colleges the literature was easy to access the tutors were easy to chat too and extremely helpful  made for a very pleasant experience and i would definitely use them again
5,21-05-2017,this company is so easy to work with,this company is so easy to work with great support and just generally easy to move around the open space learning sitei have recommended this company to my colleagues as i have been  satisfied with their efforts
5,21-05-2017,cert   in aged care,i studied cert iii and iv in aging support with open college and they have been the best experience ever the support team are great and all the trainers are amazing and  credit go to paolo flore whose always there for the students thanks open colleges you the best i will recommend you to all
5,20-05-2017,open colleges,open colleges  a great learning forum for further education all the resources you need are online which is well set out to follow and understand tutors are always available  for help and feedback student peer support is also really well utilised emails remind you of your end dates as in my case i fell behind which got me back on track course work was relevant and uptodatei would recommend open colleges for anyone who needs a flexible way to get a recognised accreditationi have enjoyed the journey so far  almost done
2,20-05-2017,not impressed,i would recommend people look into other online courses before enrolling into open colleges a couple of the trainers were ok but i generally had better luck asking other students for help i found a substantial amount of mistakes in workbooks that had to be corrected a lot of moduels were not explained properly unless you were already working in an office environment found they were written more for people with experience
5,20-05-2017,animal care was an excellent course i,animal care was an excellent course i enjoyed every minute of it my tutors were helpful and understanding although the wait for module and assessment gradings  sometimes took longer than expected it was worth the while
5,20-05-2017,thank you open colleges,thank you open collegesi have really enjoyed studying through open colleges the trainers were amazing and the assessors were incredibly helpful when leaving feedback on marked work
2,19-05-2017,so  many spelling mistakes,so  many spelling mistakesfail in communication with students when students have questions they are never answered just ignored
5,19-05-2017,i completed my aged care cert three,i completed my aged care cert three last year and worked very hard but the course material was extremely easy to follow and interesting and also encouraged further reading   michelle was always there if you needed help or support   i could not have finished it without her encouragement and my results improved to the point where i was getting either  d or hds     so if you can study off campus i highly recommend open collegesrachel harvey
2,19-05-2017,a year long headache,open colleges is great if you don't have to talk to anyone and are a master of decoding i found going with open colleges was a real challenge to my sanity the assignments are cryptically worded i'm also a university graduate so i know my assignments i had instances in which it took days to get a reply and the response was a copy and pasted bit of text which hardly answered my questions i even had one moment where a question gave the wrong directions and it wasn't until i pointed it out because i kept getting the answer wrong by following the damn instructions in all fairness though i did complete my course in a year and have gained employment in my chosen pathway although i still don't have a certificate to show for my year of trials and tribulations because i cannot receive it until my payments are finished despite never missing a payment and actually getting better employment so i've finshed with nothing to show
2,19-05-2017,frustrating,cringy sales teaminconsistent grading standardsconvoluted assessmentshad a patronizing assessor who didn't listenthe original content was poorly worded and grammatically vague and the videos were all just free youtube videos
1,19-05-2017,open colleges is a waste of money,open colleges is a waste of money go to a proper tafeuni
4,19-05-2017,open colleges run a fantastic program,open colleges run a fantastic programi could study at my own pace the website and openspaxce were very user friendly and the trainers and assessors were lovely to work withonly down side was sometimes it took a little time to get a response to messages however every message was responded tothanks open colleges
5,19-05-2017,it was wonderful to be able to study,it was wonderful to be able to study again after  years and was always able to get help and advice when needed  whould recommend the open college to all who want to study part time
5,19-05-2017,do recommend,the creative writing course i took was great i learnt so much and found it so liberating to be able to finish it in my own time within the course of  years
4,19-05-2017,review,reviewi enjoyed study with open colleges i studied when i had a free time all materials are online and i had an easy access the assignment were marked on time with additional feedback from my trainer wasn't much difficult to finish my study on time i will definitely recommend this college to my friends which i did and this way of study for people who cannot attend classes or having a family without a spare time during the weekregards
4,19-05-2017,start up process was all over the,start up process was all over the place different information giventrainers overall were really good and helpful just wish all the webinars were available for all modules was waiting for some to be uploaded or they were never uploaded especially when you are told they will be up by a certain date and a few months after there is still nothing available course wasn't new either so i feel this should of been all available especially when this is what was advertised when signing up and choosing open colleges to complete course
5,19-05-2017,open colleges is a fantastic college to,open colleges is a fantastic college to study withthe student support is amazing the service from the teachers is impeccableresources and information and help provided and given is very supportivethe help provided will only help you take the steps to succeedthank you open colleges you and your crew are aaaammmazzzing
5,20-05-2017,my experience with open colleges was fantastic,my experience with open colleges was nothing but fantastic especially my tutor carole goldsmith who's help and guidance was exceptionali was planning to do your creative writing course but you have now removed all your nonaccredited courses which is a shame
2,19-05-2017,poor,poorcourse content was changed  months in doubling the work load trainer's response times were appalling on more than one occasion my feedback was addressed to the wrong person and the grading templates don't reflect the wording of the assessment's
5,19-05-2017,i've never liked study but loved,i've never liked study but loved everything about online colleges very convenient for me as i'm a shift worker easy to understand people to help when needed there was no pressure i would recommend online colleges to anyone who asked
4,19-05-2017,could be better,bad still haven't received my certificate even though i finished my course months ago slow to reply to messages or questionsdoesn't take into account fast students and locks the other curriculum folders for hrs which i hatedpros an easy and convenient study stylerelatively cheap repayments if you choose that option
1,19-05-2017,would not study with open colleges,terrible to deal with not flexible at all when it comes to changing courses the course material is often too basic to answer the assessment questions and the 'help' given by the trainers is generally useless
5,19-05-2017,the best decision i made,the best decision i made was to do this course not only did it help me reach a qualification  but the people i worked with made it more of a fun experience than a course it was easy to get a hold of who i needed to speak to i'm extremely happy with my results and i couldn't of achieved them with out the amazing help of the my trainor and student advisor
5,19-05-2017,open colleges offers great courses,open colleges offers great courses which go into sufficient depth i learned everything i wanted to know from my professional writing course
3,19-05-2017,could be better,i thought the help on answering questions was to long  i was very disappointed that i had to rush my nail tech course and have  months taken off my course with no  refund on the time lost  about
2,19-05-2017,overall i found the course to be very average,overall i found the course to be very disappointing although i managed to achieve the standard i believe i could have learnt moreassessmentsi found the assesment questions to be poorly written ambiguous and with simple spelling errors as the training institution it should be your job to ensure the students are set up for success the questions were very open ended and left it to the student to decifer its meaning the questions should be more direct to allow the student to tailor the answer accordinglystudent helpthe current student assist method is floored in that it is timely process that gives little to no guidance to the student
5,19-05-2017,i found it to be great and the online,i found it to be great and the online teachers of the course fantastic and very helpful
4,19-05-2017,great being able to study at your own paste,great being able to study at your own paste course materials are between average and outstanding teachers are sometimes helpful to guide you and give you directions on how to prepare your assessments number of assessments to submit were better since open colleges reviewed their course content and did their system upgradesimple and easy to study online
3,19-05-2017,the learning resources provided for mu,the learning resources provided for mu course were  years old and consequently had a lot of outofdate information this was disappointing also disappointing is that i was not asked to evaluate the course after i had concluded it had i been offered such an opportunity i could have provided this feedback at the time i completed the course more than  months agocommunication with the administrator and course instructor were both good
3,19-05-2017,i was really motivated by paying by the,i was really motivated by paying by the amount of time you took  so love the payment plan  i learned a lot but as the assignments don't cover a lot you can complete by only studying the material needed for the assignment so would like to see more to the assignments  the fact that i finished an  month course in  months did a lot for my selfesteem but it was so easy it made me wonder about the quality
5,19-05-2017,good course,good course plenty of understandable material and easy to learn and understand concepts
2,19-05-2017,had already done many courses which,had already done many courses which were equivalent but the evaluation process to know which courses i needed to complete to get my certificate took extremely long and received conflicting information also i was given access to complete courses i didnt require and was missing the ones i needed to complete it was a painful and frustrating experience for me
5,19-05-2017,great support and materials,great support and materials very positive experience
2,19-05-2017,the course material is incorrect,the course material is incorrect the tudors slow to respond and when they do not with an answer to the question which has been asked  very frustrating and disappointing experience
2,19-05-2017,disappointing,months after starting the course i received a phone call to ask what my decision was regarding transferring onto the updated course i was given no email letter or phone call prior to this to explain the situation because of the lack of communication the deadline had expired and i had no choice but to  transfer onto the new course and all of the work i had completed so far would not count for anything i had to stop my placement as according to the new course rules you are not allowed to start a placement until reaching a particular point this caused considerable upset and frustration with the professionals at the placement who viewed open colleges as unprofessional and disorganised they stated they would no longer accept anybody from open colleges as they didn't trust the institution to not behave in a professional way  the college placement tutor was taking several weeks to respond with my placement feedback so when i emailed to find out if everything was ok she admitted she had lost work that i had submitted and i needed to submit this again i feel if i had not chased her on the issue i would not have known this as no communication was sent to me overall the tutors were unhelpful lacked communication with one another for moderation of assessments and open space was poorly set up and had lots of issues with uploading various documents and videosi am very disappointed with the college and will not be recommending this institution in the future to anyone
4,19-05-2017,i have recently completed my,i have recently completed my certificate  in education support through online studies with open colleges my experience was positive  assignments were always marked within  days and feedback given  trainers were available to message or ring if i needed assistance  and the online forum with other students was helpful  i would recommend to anyone who is considering studying to go through open colleges
5,19-05-2017,great experience with the team at open,great experience with the team at open colleges trainers and assessors very helpful great flexibility with working fulltime have recommended open colleges to many people
5,19-05-2017,great experience,great experience and has opened the doorway to further study
5,19-05-2017,i most say i had a wonderful experience,i most say i had a wonderful experience with open colleges during my studies right from the time i enrolled everyone was nice my teacher who's name is sanet van niekerk she's amazing she encouraged me throughout my studies and at the end i got my certificate so i just wanna say thank you to open colleges
1,19-05-2017,would not recommend,the course i did was a good one and i enjoyed it however i didnt like any of my tutors i felt they weren't helping me and that i was more of a burden to them made me not want to study when it came to the final assessments of the course the tutor i had was terrible they didnt help at all i had to contact people higher up to get them to do there job and assist me when i need because of how the tutors where i would not recommend open college to anyone
5,19-05-2017,open colleges were fantastic,open colleges were fantastic i never thought i would be able to afford the course i wanted to do but open colleges help me organise a payment plan that i could afford and every contact i made by phone was answered promptly
5,19-05-2017,open collage is great,they have great payment plans making it affordable and the course is at a reasonable price there are no due dates and if you have a busy life style open collage is flexible around it there has been no stress since i have enrolled if you are stuck or need help they have student support if you need help with a design or feed back on your designs you can speak to your teacher and the response is fast
5,19-05-2017,excellent support,excellent support open colleges is very easy to deal with and provided excellent support in completing the course
1,19-05-2017,so glad i studied with open colleges,so glad i studied with open colleges the whole study journey was fantastic
2,19-05-2017,good material hard placement,the course material was great it was easy to follow and working through the assessments independently was relatively easy and support was always there when needed although when it came to work placement it was very hard to find anyone willing to take on a trainee and in my particular case i was bullied at the workplace i went to i would suggest that you offer workshops for your students to do the placement hours in a lot less stressful for the students i would recommend to friends if there was this support in the course
1,19-05-2017,i wouldn't recommend open colleges at,i wouldn't recommend open colleges at allthe course material wasn't correct and didn't relate to the assessments at all and the majority of the trainers weren't there to help
2,19-05-2017,overpriced for one,overpriced for one poor student support provide a fasade filled with hopes and dreams in regards to client outcomes job opportunities etc learning material is some areas was quite good some assessment questions were vague
3,19-05-2017,there were many errors in the course,there were many errors in the course and even when i told them the error it didn't seem to be correctedwhen emailing lecturers for support often went unanswered so you just had to muddle along on your ownthere were some very good employees up until dec  and then they all disappeared leaving absences that were not filled satisfactorythe assessments were some very poorly written and you just felt like you were muddling along with little supporti think there needs to be a big overhaul of this establishment and actually help the students that have many big
5,19-05-2017,flexible learning with good support,i appreciated the flexibility the courses offered tuition staff were excellent in giving constructive feedback and support working full time and trying to complete this course could not have been possible without open collegethey would be my first choice if i needed to do another course
5,19-05-2017,an enjoyable experience,i enjoyed the experience with open colleges so much that i encouraged my husband to sign up for a course which he is enjoying i will also be getting my son to sign up for a course in junegreat material and excellent support provided
5,19-05-2017,i have enjoyed learning the courses,i have enjoyed learning the courses from open college  the course was full depth of explainable material that i could understand  the leturers where available at any time if i had a problemthank you for making this possible for me to further my education and at a reasonable cost
3,19-05-2017,there has been a bit of dip in the,there has been a bit of dip in the quality of this course with but it could be due to ironing out glitches in the restructured course  the material has some improvements but also good things about the old material have been lost such as the instructional videos and the ability to make rapid changes to the website to fix issues  it also takes some trainers a long time to respond to questions but again that is probably due to ironing out issues with the new material
5,19-05-2017,michael davidson was an absolute,michael davidson was an absolute champion student advisor full of encouragement and definitely made my experience with open colleges an enjoyable and successful onei'd  recommend open colleges to anyone and have already suggested a few friends to use you guys for their further education
1,19-05-2017,elementary standard of teaching,unhelpful outdated and elementary course work was not helpful and irrelevant teachers are not equipped properly as some of the courses offered shouldn't be available online studying online with open colleges is full of frustration and anxiety as the system is not working half the time and help and support staff are useless i was once told 'i did not care about my studies' when i complained the website was constantly unavailable all i did was simply ask if they could fix the issues with websites
5,19-05-2017,excellent experience,excellent experience excellent support amazing tutors
1,19-05-2017,content and assignments are riddled,content and assignments are riddled with mistakescourse supervisors don't reply for weeks at times not all of them but most of themreplies are often cut and pasted from the course content which isn't helpfultopic assessors go missing or you just don't have onestaff changes all the time make it impossible to maintain any continuitythe only thing these guys manage to do in an efficient manner is take your moneyfind someone else anyone else
5,18-05-2017,i started  with open colleges as i was,i started  with open colleges as i was looking for an open learning platform suitable for my requirementsat this stage of my studies i am pleased with the service and tools providedtoday was my first day minor issues with the open learning platform but a can say that it was their sales person harry with his professional service that prompted me to select open colleges
1,17-05-2017,do not study with open colleges,i can't believe i even have to give open colleges an entire star they are underqualified even for thateverything is wrong about this place it is overpriced and they lock you in with a seven day census the course work is out of date the spelling and grammar is horrendous the assignments are way over the top and god help you if you ever wanted to get out of a course they muck you around to absolutely no enddo yourself a favour and just don't do it find somewhere else
5,17-05-2017,great expirence,so easy to navigate open space  great support should of done it sooner then i wouldn't of wasted my time being messed around with other providers
5,16-05-2017,open colleges is amazing,open colleges is amazing great course content and support i'm really enjoying my course social media marketing
5,16-05-2017,promt response to my query and,promt response to my query and fantastic customer service
1,16-05-2017,very bad,very bad i am struggling to start and do not know where and how to begin my assignment i have requested for support but very slow and difficult to get one  i am afraid i will not be able to complete this course very sad
5,16-05-2017,great great great,great customer support when wanting to enroll and very honest about your capability to be able to complete the course and need alternate means of paying and they worked with me in a way to pay love the course and love open colleges
5,15-05-2017,easy to use,easy to use incredible
5,15-05-2017,open colleges review,affordable courses extremely helpful staff intuitive online space level of difficulty and expectations appropriate for people of all ages with varying life circumstances would reccomend to friends with busy life schedules or people looking for a new way to learn
2,15-05-2017,the flexibility of online learning is the only positive i have found so far to this course,no one answers your questions online or it takes ages to actually receive an answer to your emails the next module doesn't get automatically unlocked after submitting the assessments so it feels like everything is gone to make you waste time so that you won't be able to finish the bourse in due time and would then have to pay extra money to study longer also after reading the course and all the documents in the links i still felt like i had to do a lot of personal research to be able to answer their portfolio questions and written assessment sometimes it really felt like the matter hadn't been mentioned on the module at all some questions are also unclear too vague so you don't know if you're answering properly or not
5,15-05-2017,excellent college,the information service and friendliness of staff is fabulous  i highly recommend open colleges to anyone who is seriously interested in gaining a certificate  they are always there for you the site is easy to navigate and information abounds  fabulous
